,time,activityrecognition#1,android.sensor.gravity#std,android.sensor.magnetic_field#std,android.sensor.magnetic_field_uncalibrated#std,android.sensor.orientation#mean,android.sensor.orientation#std,android.sensor.rotation_vector#mean,sound#mean,target,user,new4_std,game_rot_vec_std,mag_field_mean
2376,36.0,100.0,2.72496823666e-07,1.71092994299,0.00589851011328,174.466993629,0.620465546518,0.99423103414,82.7988404614,Bus,U3,0.254402080307825,0.00034475506350085,91.48322998980001
2377,211.0,100.0,5.42758972491e-05,1.39991394728,0.362397323598,201.203371788,0.0475225620494,0.998828885636,51.5727841994,Still,U10,0.13235134843698,1.1992139914499999e-05,154.32044603735002
2378,74.0,92.0,5.546404177e-07,0.0423647805955,1.47945891608,29.6155456338,1.03609531731,0.218614227068,79.3359709277,Train,U7,0.12190325932820001,0.00396445254286,143.271191999
2380,190.0,100.0,1.93690731048e-07,0.518728955798,0.19720707246,180.307556482,0.0249615499343,0.998814655676,87.0413338161,Still,U1,0.0061567018631125,4.4872290549399996e-05,92.83217598425
2382,7.0,85.0,4.71722388864e-05,0.95512953343,1.77730893657,236.451111015,1.25746133589,0.882743887093,85.5448474556,Car,U10,0.94753557454155,0.00281818203854,240.856703076
2384,36.0,100.0,5.5399079022e-07,1.45042549144,1.20565774036,308.033621026,125.170626062,0.976504989504,89.7498378312,Walking,U1,1.825525409592,0.008387906585880001,109.41064037109999
2385,36.0,100.0,5.67327987641e-07,1.96408708777,4.49687501764,225.734517835,118.21003409,0.984932473522,89.6814390591,Walking,U1,1.5116963790695,0.016830397412475,95.06692905874999
2387,17.0,77.0,1.15074557043e-07,1.75907348469,2.9310182451,333.6226585,0.688089185876,0.270604513855,83.3007295999,Train,U7,0.0672931649574975,0.0067439889145605,142.32224428199999
2388,18.0,100.0,2.74024686825e-07,0.560121793514,0.3168841387,185.006555134,2.2447220805,0.949761699236,89.7543598185,Bus,U1,0.47731543217355,0.00198760474263,88.91999527435
2391,6.0,100.0,3.60077796198e-07,0.461950957905,0.0332168572342,312.300100779,0.161509150163,0.432051244156,56.9143603593,Still,U2,0.07529054931912502,0.000893203155324,75.2564138769
2392,339.0,100.0,3.18831295939e-07,0.66594365725,1.37660966831,196.900991898,0.0911788405518,0.995833481497,82.5141785195,Still,U1,0.0091289304218625,6.83214659161e-05,82.13173914725
2393,118.0,100.0,3.45756594384e-07,0.246233758204,2.33103573899,186.860120501,91.6722433363,0.925571718355,89.0498356558,Bus,U1,0.11875618877602499,0.0011336853051385,70.7352009577
2394,71.0,100.0,2.4124450766e-07,1.20647396964,0.154148577556,390.942364251,0.0958746270138,0.981101090465,89.7413527543,Bus,U1,0.0132978502306175,0.00019803381317035,84.1494423141
2397,136.0,100.0,2.77029555465e-07,3.45881352516,3.87674693476,157.054316913,9.4138669492,0.969309354448,89.8118097406,Walking,U1,1.1216687545985,0.025433103495575,86.76763388395
2398,177.0,83.0,3.85692862977e-07,0.539952910885,2.77564249687,284.007732584,59.1998195227,0.808262039815,89.7419186841,Walking,U1,2.4620700947675003,0.024318840158,94.24383748254999
2401,50.0,100.0,3.62476471446e-07,2.17840267424,0.676830582511,292.556231635,14.79078168,0.712436190482,89.7522400151,Bus,U1,0.48047005922499997,0.009907770061025,75.00613140545
2403,81.0,100.0,5.09704506478e-07,0.417311608791,0.31874494857,307.650927136,0.603265675439,0.928309519431,85.1213596538,Bus,U1,0.0170314253876375,0.00041863714242250003,90.2638401113
2404,89.0,85.0,2.61780577753e-07,1.18796107425,1.19544848104,175.25070976,2.75687743968,0.997915000867,89.7736910835,Bus,U1,0.1965643719207,0.0011320527013735,98.1488413535
2405,71.0,75.0,2.56444905007e-06,0.835641823066,1.30360010872,264.05660946,1.01097415895,0.956417524721,79.6914463124,Bus,U3,0.1593748875331,0.002179814908322,71.43585100794999
2407,122.0,77.0,2.34975118958e-06,1.39698960147,0.474474225006,292.681335756,0.161450056112,0.683812257155,70.5886070873,Bus,U7,0.0164041742205325,0.014648818948704002,107.7805959701
2409,48.0,100.0,3.59430939392e-07,1.37591601511,0.207867190976,219.245426075,0.0911822523368,0.942448499281,89.759161852,Train,U1,0.221530092736725,0.000617546447291,109.46621891334999
2411,54.0,100.0,1.58827498828e-07,0.50099089837,1.22794581386,87.9573783195,0.956567144002,0.683952537483,52.8096287394,Still,U2,0.27440005985292604,0.0038469158739549997,66.65658211595
2413,47.0,92.0,3.86589421251e-07,1.2604530616,3.4690908932,108.181048231,2.38766385986,0.825082275801,75.1007186754,Walking,U2,1.08651060996475,0.014419393307385,55.292507225600005
2414,15.0,100.0,4.10169580225e-07,0.428615935257,1.36093461258,180.169081839,5.51465242434,0.929795983399,89.7543598185,Bus,U1,1.290623565183,0.007795561897265,88.0078619348
2415,33.0,92.0,4.24022332642e-07,1.2604530616,4.48550091109,255.163254735,11.3406169864,0.77612028498,80.8821677489,Walking,U2,0.777560904503,0.0282661091063,66.75074369875
2416,16.0,100.0,9.28579696961e-07,10.1338267381,0.251832477428,17.1353595277,0.23518996377,0.303527186258,69.8115148245,Train,U7,0.181988068285625,0.20138534621749998,173.6568167205
2419,89.0,100.0,2.46544800064e-06,0.225751363983,23.8778469248,114.885238257,2.96344994516,0.782848789394,64.3391441472,Car,U10,0.27672005859525,0.05965709810835,164.20879443445
2421,15.0,100.0,4.01012664311e-07,2.61073740704,1.72597046609,115.387617498,1.35207777444,0.768499743203,73.7022893809,Walking,U3,2.2712095479585,0.019133109436214997,81.810145638
2422,18.0,100.0,3.3749076177e-07,2.00084700157,1.01299972108,35.9322608252,0.268938809155,0.308346290863,89.6808691749,Train,U1,0.054214716794754994,0.00082474047702603,87.41937913695
2423,28.0,100.0,4.981871677e-07,0.2423980034,1.13470119344,302.305672142,1.18430739144,0.970652797943,89.7766526876,Bus,U1,0.025567775477544998,0.0007652637125435001,83.68010550225
2424,312.0,100.0,2.82403610719e-07,1.32420190245,0.323043591545,200.232462692,0.018607137123,0.972006595257,76.9230295306,Still,U1,0.0045835184887275,3.8676099152749996e-05,95.69757286285
2426,350.0,100.0,2.61149192981e-07,1.15436480378,0.473985248646,178.115769873,0.0289425911963,0.99994757491,88.8615028764,Still,U1,0.023617029409399998,0.00039631116246610003,92.48709680565
2427,427.0,100.0,2.7615044892e-07,0.822502875555,1.30183161581,200.984920207,0.0112305486567,0.970598684626,75.3623978837,Still,U1,0.0069805547608175,5.207174622845e-05,96.83105281605
2429,272.0,5.0,2.19543276821e-07,0.867013704987,6.33817686551,35.9658891084,5.96911005642,0.33477623181,77.0642266901,Walking,U3,0.38598965094475,0.016403108420935,41.900417246100005
2430,102.0,100.0,4.41954182376e-07,10.6620984383,3.22777353501,146.183882238,0.0151309424328,0.956622885317,89.6748712861,Train,U1,0.0764294791880925,5.68252075796e-05,87.29183758775
2432,299.0,100.0,4.59159530108e-07,2.07297799685,3.99188361159,225.238956513,90.9682574707,0.742588421438,89.7512512051,Walking,U1,2.019187765005,0.057813046713699995,90.40999934465
2433,51.0,100.0,3.02103770597e-07,2.58123090856,3.27305770059,319.985671167,6.29397984493,0.780577228879,76.3724345275,Walking,U2,1.2403327259957502,0.021373392266950002,72.6604885504
2434,91.0,85.0,2.06211429319e-06,1.23175482929,1.81233939781,290.590367467,0.161450056112,0.709651372289,84.5376665678,Bus,U7,0.4520888430839,0.00443435558027,107.9987450492
2435,135.0,100.0,4.22002858203e-07,0.286560246362,0.547190847298,197.652770499,2.68090203579,0.927780228508,86.0444533264,Bus,U1,0.014956188691665,0.00040066088316150004,72.27990633775
2436,87.0,100.0,1.15781935947e-07,0.766638749087,0.79811713067,170.24152646,0.2220718365,0.957079659879,74.0847267462,Walking,U2,0.38539734102025,0.0379925563953,61.5513172156
2437,10.0,100.0,5.13096023164e-07,1.97251243789,0.420486670346,315.103655523,17.0494134003,0.88541091136,89.7549249014,Bus,U1,1.111187147562,0.03851188886645,88.956095159
2438,58.0,85.0,4.178803028e-06,0.692042586523,2.28836097256,290.832864458,0.230436742138,0.695106540202,74.375761443,Bus,U7,0.0738122937302975,0.00496354794266,107.77928028299999
2440,322.0,100.0,1.04048005134e-05,0.358634694571,1.10030822749,349.041053,2.66342499226e-05,0.0958114574178,38.0617997398,Still,U10,0.00266253104670425,4.852218631525e-06,160.07650374884997
2442,9.0,100.0,3.23078785383e-05,3.48209909425,2.49270963933,195.60339809,33.4710665727,0.998494431517,70.4905187325,Walking,U10,1.40298940174775,0.037465560136805,162.12450959815
2443,3.0,100.0,1.7453516554e-07,3.17939334216,0.505889678288,268.62483413,13.4119512597,0.743428160962,75.6020238294,Walking,U2,0.6806834376675,0.030191593215985,76.47679944859999
2444,379.0,92.0,5.08244846138e-07,1.54575675598,0.278632168779,214.46947223,0.496140999269,0.989743400069,89.7645256907,Train,U1,0.1729860683507,0.000409912688781,61.475424426044995
2445,58.0,100.0,4.57462845717e-07,28.88094504,0.358136923217,63.1537907895,0.116473511581,0.525646986555,89.6814390591,Train,U1,0.0838817268163475,0.000949930069955,121.82978991249999
2446,20.0,85.0,4.58898159142e-07,0.113348870793,4.19667593984,293.333487561,0.716977005807,0.554852071886,90.3087336228,Car,U10,0.9971031976047174,0.003980051325065,164.4304133877
2448,93.0,85.0,2.06211429319e-06,0.738831891731,1.81233939781,288.02494285,0.161450056112,0.702983340632,71.1711624806,Bus,U7,0.04339001248394,0.004257749152395,111.28955319435
2449,288.0,100.0,1.32139731199e-05,0.638578902774,0.50791700215,260.126094646,0.000253767460192,0.765769190852,30.3702787976,Still,U10,0.003784504355641,9.506473820966e-06,158.72248845405
2450,121.0,100.0,3.91629594985e-07,1.37568597658,1.02587403891,181.92431128,1.1111683987,0.924102216627,87.9542823361,Bus,U1,0.020316326097775,0.0010450068165134998,71.6078389809
2451,25.0,100.0,2.36157081193e-07,1.25053598652,2.77486111109,323.33968615,0.0161560865059,0.97026953678,89.7667831585,Train,U1,0.09168263478083,0.0004184842793335,187.557759785
2453,92.0,100.0,2.27246614982e-07,1.98304388622,0.151467404004,321.596586467,0.12101607437,0.964254215164,85.3589145148,Train,U1,0.023490686777075002,0.00011664542347305,113.149016887
2460,177.0,92.0,2.96453133449e-07,2.67505824162,0.982338084744,213.544189641,0.206594244968,0.967710565611,89.7566199297,Train,U1,0.15189310936755,0.000717454930103,83.49336488844999
2463,76.0,90.0,3.47234592158e-07,2.30946866165,30.778206375,165.556796831,3.20124787357,0.995353825832,89.7752434413,Walking,U1,0.75378297755825,0.00376112652424,95.76911572979999
2464,21.0,100.0,3.37608703869e-07,9.45179178634,1.04500049385,146.656125504,19.5661997388,0.825753316908,73.7022893809,Walking,U3,2.0792527469182502,0.01758288425682,45.8602079084
2466,134.0,62.0,3.52863537222e-05,0.474943762364,1.86151231267,322.32576639,1.70188434381,0.664245456952,28.9431606268,Still,U10,0.0737258552379,0.0116102844381465,152.2469592251
2467,606.0,100.0,2.52302449038e-07,1.1271412357,0.655697033087,50.6477359499,0.0169560186227,0.448510340634,89.0290298513,Car,U1,0.0302135866617075,0.00014194552115335,108.65582879795001
2470,23.0,8.0,5.06950843414e-07,1.15645287995,0.666200005061,179.900774028,3.08089015943,0.92595118374,89.7617030306,Bus,U1,0.49529880600285,0.004372189760885,101.650163627
2472,45.0,100.0,1.23630549803e-07,0.657579015825,0.563025265904,162.586726933,0.0367482791923,0.986958020856,75.340147279,Bus,U3,0.0495304041810175,0.00042215966271585,90.42035928775
2473,49.0,8.0,2.24746905943e-07,1.40250059922,0.382019886794,330.673297439,3.93051128353,0.391701910955,89.7820057394,Bus,U1,0.3316594265846,0.0059151338480995,92.48506200475
2475,89.0,100.0,3.85418312941e-07,2.78931079019,1.25678128308,206.093386609,5.1691426189,0.99372205705,89.7676262177,Train,U1,0.128255595389725,0.00046856865936050005,70.0716407217
2476,125.0,90.0,8.44448130198e-07,2.88395198381,3.25892348415,112.33885288,5.24441659152,0.801678096406,89.8205067126,Walking,U1,1.8607079928897499,0.0337524942532,88.7256082143
2477,48.0,100.0,3.24123606801e-07,0.692042586523,3.16473283462,280.98656216,5.00943158763,0.715554412851,85.5595149245,Bus,U7,0.37609093921134995,0.0048910972960799996,102.78724264405001
2478,13.0,77.0,7.08789696192e-07,3.37798026557,0.230868012927,346.908490098,0.0286489014658,0.216466414957,71.8922701832,Train,U7,0.073229940276025,0.002716949352087,160.14601771
2479,356.0,100.0,7.10688795393e-06,0.0417747620104,0.913216369059,348.981141085,9.6245820634e-06,0.0963264014833,57.808420376,Still,U10,0.0022541938920292498,3.122550318125e-06,160.49644955784999
2482,113.0,100.0,4.95872460486e-07,0.873928197093,1.25315486288,224.913118737,0.125380645484,0.997237570335,72.2493192791,Still,U1,0.00688398173845,6.727287541195e-05,71.4909880367
2484,386.0,15.0,3.81680506532e-07,33.6093768977,5.06898075562,206.207663854,3.53698267651,0.987623670967,89.7537946988,Train,U1,0.21446453687822498,0.0005064322010385,136.257006106
2486,244.0,100.0,7.64557085854e-06,0.402586398014,0.657362739076,307.163715036,0.00323503252338,0.449061199169,50.7311688514,Still,U10,0.00505385723921625,4.7817994367649994e-05,154.9829152273
2489,86.0,15.0,3.73945896975e-07,1.11310302636,0.60031552206,160.129430122,0.629091912012,0.95773940682,89.7667809406,Bus,U1,0.6560023178755,0.0031027928196795,105.40446054055
2490,155.0,100.0,2.80573960363e-05,0.713494144068,2.14517795877,199.469677554,3.66943291847,0.997117327339,37.6162718456,Still,U10,0.2297496673569875,0.006026185694765,158.74083755560002
2491,146.0,80.0,6.20909372048e-07,2.77099462482,4.27050658945,336.947693125,0.163191545563,0.796892485876,61.7698094036,Walking,U3,4.85265645072025,0.0198181957598,73.1508765701
2492,24.0,85.0,2.80173030823e-05,0.113348870793,8.837743354,315.84522368,14.237244248,0.456028835464,87.4637589983,Car,U10,0.46138731669609995,0.00918607136475,194.76260722625
2494,143.0,77.0,1.08443310105e-06,1.17801749646,0.707991331116,293.387450869,0.273831038185,0.894677287754,80.9983087135,Bus,U7,0.5515215044024999,0.0495282630259,94.3006336356
2496,48.0,100.0,3.20671431089e-07,1.26094762406,1.88822044629,266.339648533,10.0688315826,0.728676384187,89.7522400151,Bus,U1,0.576480647396525,0.0118838196284,73.9084519375
2497,345.0,92.0,3.4298713381e-07,1.48657133381,3.25378176929,183.124799461,0.0128294226842,0.999188131988,86.860289943,Train,U1,0.015648745153205,1.733872119563e-05,142.45519124575
2498,19.0,100.0,2.80496969991e-07,1.47910972295,1.64834258573,35.6887763096,0.635898161018,0.307663806326,89.6808691749,Train,U1,0.0421965392387125,0.0022203004926604998,86.29678053365001
2499,46.0,100.0,1.14176883381e-07,1.01122089899,0.453813807289,180.505055682,0.17280061948,0.999157816208,89.8199458803,Still,U1,0.0150868926940925,5.467906792485e-05,92.7940037873
2500,37.0,100.0,4.05369468352e-06,0.0399871802991,1.19315738978,290.584410008,2.96152346395,0.690442791425,82.2669856777,Bus,U7,0.436658308675975,0.003903255669025,106.73017574185
2503,117.0,100.0,2.60861175365e-07,1.55655007963,1.92025006636,251.384251922,0.380905698639,0.876463903327,89.7681937781,Car,U1,0.24009096147755002,0.006989128292659999,176.208150106
2505,104.0,100.0,1.12830200562e-06,0.370830528988,0.707284698172,55.3081462627,0.432568686425,0.472890878913,76.5195361107,Train,U7,0.3020086372435,0.0004254387044395,141.4386281865
2506,113.0,100.0,3.48900626695e-07,3.3461895615,2.31534738832,45.6135354093,0.139226081929,0.387468365562,77.2223208832,Train,U7,0.1003367008711,0.002330122579245,139.339970199
2507,96.0,100.0,3.58985342875e-07,2.14367109117,4.01745704953,168.712471897,8.61783450923,0.989127114182,89.7405037906,Walking,U1,1.32392266478475,0.02384984238905,97.9874506708
2511,24.0,77.0,1.07085665099e-06,3.2350563021,4.13911555545,201.23134664,221.836555306,0.257549897641,78.3740541525,Train,U7,0.327721710564,0.0029182898055889997,159.9739338115
2513,90.0,100.0,4.08159325056e-07,1.66727095023,6.08973696917,236.075620995,3.53819310699,0.98312241753,89.7441820344,Walking,U1,2.14431567588525,0.018328926764785,73.20689498415001
2514,383.0,100.0,2.20540655206e-07,0.951618134428,0.245006555025,175.322384891,0.806215416338,0.999839298916,89.4638981841,Still,U1,0.0182066553809275,0.000862495521108,91.7020263572
2516,74.0,85.0,1.74555003285e-07,2.92512824009,1.1417076522,348.171950037,1.89920625814,0.322515055094,89.728892962,Bus,U1,0.6059584977004999,0.013087742556045,95.37865383725
2517,82.0,92.0,6.44538723789e-07,1.22421419849,1.07022249628,317.576827378,4.38480461154,0.761313905743,80.917407849,Walking,U2,1.1855408712815498,0.01664080387105,79.490287854
2518,272.0,100.0,3.74169592855e-07,1.76515254741,5.50862529718,269.746104209,123.882360237,0.974722249537,89.7229399361,Walking,U1,1.37950676690475,0.00865196253061,95.06873036924999
2520,65.0,85.0,2.21408109e-07,1.13263874156,2.37037045266,343.804927708,1.36878273771,0.428010013203,89.7499785705,Bus,U1,0.33183042491815,0.0224013945808,98.64933936485001
2521,489.0,100.0,2.97023633602e-07,0.331312198267,0.677599492565,204.090349093,0.00770194421313,0.994249181569,84.5972189731,Train,U1,0.0118281401107025,3.895631107315e-05,70.53962967365
2524,100.0,100.0,3.58312786186e-05,1.41726633058,6.43336821895,118.192510125,11.257190035,0.868967590212,84.8860373244,Still,U10,0.4369797943955,0.011527525263495,143.82889998645
2525,117.0,100.0,2.90538975081e-07,0.771657303499,2.33103573899,187.458554909,91.6722433363,0.877666542334,89.0498356558,Bus,U1,0.8424535810737501,0.033548453073195,70.60846868899999
2526,154.0,100.0,3.67849372731e-07,4.56337817153,0.626702536011,298.883325191,1.08598217402,0.871778142148,89.7752434413,Car,U1,0.25956330429892505,0.00309984606289,332.7682484335
2527,21.0,100.0,2.60362373751e-06,0.534106054062,0.0622119489877,347.507501453,1.82944367815,0.550575541893,79.1960863302,Car,U13,0.15158249528242473,0.00992606765838,92.25091111975
2528,219.0,100.0,3.09896318096e-07,1.08329039779,0.491358517445,200.642375514,0.00675288158014,0.970714371119,78.7666423561,Still,U1,0.0063885796073525,5.485754426655e-05,95.86139250655
2529,70.0,100.0,4.54005016111e-07,0.625352900415,0.217275316243,160.69883503,0.00279046892562,0.955393398695,87.2970210402,Bus,U1,0.01228230976752425,0.00034477990887634997,88.26480943435
2530,27.0,8.0,3.14961796535e-07,1.37687286235,3.5536204345,334.131929462,5.61647069781,0.459429430637,89.7624087805,Bus,U1,0.4640071729255,0.03119967090901,104.9183107608
2532,487.0,51.0,1.92710973472e-07,0.491101391648,0.607177201694,369.732601058,0.395755538846,0.727055292704,89.7803156584,Walking,U1,0.0189311609339875,0.0004115183831635,64.00718929005
2533,161.0,100.0,8.68659467133e-07,0.949922811726,0.801817623913,125.30734854,0.171689245854,0.880486619409,82.6701394756,Train,U7,0.21698438031575,0.00277003630705,140.986788232
2534,612.0,100.0,4.66657568959e-07,2.42756695863,1.69683458332,46.4227282073,2.7746173354,0.418307370799,88.7162505009,Car,U1,0.220508802742825,0.025853848258385,108.49576351675
2535,78.0,100.0,3.37618849507e-07,3.12211676105,5.11380906563,188.641086247,6.34438547523,0.988299188972,89.7436162521,Train,U1,0.043778737517355004,0.006713903563210001,96.0260510717
2536,45.0,100.0,3.06683692366e-07,0.266638322192,0.683508140294,234.957314216,0.241273452043,0.994299682178,56.6952700222,Still,U1,0.029507442342150005,0.0008572632614685,70.3251339223
2538,38.0,100.0,4.36078943998e-07,0.5031362138,0.0510359650907,311.348974014,85.2991165825,0.883544123938,89.4096798863,Bus,U1,0.0261720848621575,0.00976022119625,93.07515891095
2541,102.0,100.0,6.00072843608e-07,0.971601073023,1.28226793201,54.29299781,0.432568686425,0.447089956137,76.5195361107,Train,U7,0.13496339613052502,0.0004254387044395,138.175589301
2543,454.0,100.0,6.08466445879e-05,0.345330603308,14.4992438233,112.381394101,24.14862884,0.739827343297,83.4904995584,Still,U10,0.509090259189038,0.0858243982263,151.6491640826
2544,35.0,100.0,4.05369468352e-06,0.0399871802991,1.19315738978,285.915024815,2.31653124812,0.710317634765,81.8803379321,Bus,U7,0.33714713303495003,0.002947714007987,107.1855493063
2545,4.0,100.0,3.8601574594e-07,0.412454415751,0.876802063955,148.3289108,0.212941688888,0.85911723996,83.9268404028,Bus,U1,0.09294804529894249,0.0005149041805665,84.6276991312
2546,30.0,100.0,4.07448909159e-07,0.708946505518,2.42951267877,192.913675151,1.45416536138,0.894927457052,67.7406740256,Walking,U2,1.0048052249107502,0.10841262491305001,61.1412020717
2547,27.0,75.0,7.60395244059e-07,0.608431820307,1.29296829026,301.76318618,0.179352404001,0.997001772735,70.8140956662,Bus,U3,0.0962459088638275,0.001511435105417,69.7453499202
2548,95.0,77.0,8.5325161098e-07,1.0052970159,4.23793248082,159.698357702,0.164245590044,0.982680220126,76.0500013553,Train,U7,0.10799688300075,0.004886024750855,155.2676534
2549,177.0,8.0,2.84718649685e-07,2.29756800044,0.197979512748,317.213222893,0.438968724289,0.886698719576,89.8830918804,Car,U1,0.19033100249635,0.00125215830526,336.92386147800005
2550,41.0,100.0,2.29710709102e-07,0.862736868877,0.946923817046,164.5787889,0.0706795753198,0.984677920171,75.340147279,Bus,U3,0.446612377665875,0.0014249367467499999,91.857852176
2554,30.0,77.0,4.91333146738e-07,0.0912366706967,1.0206347008,176.251139404,0.145718063048,0.996258915433,41.5109392279,Still,U2,0.01646530104734,0.001712335756444,64.28077867085
2555,102.0,100.0,2.85454798771e-07,0.457184424462,0.421758734939,180.229805962,0.275823697263,0.999151146012,85.2850196437,Still,U1,0.015423548467235,0.00043422732155525,92.41920706395
2556,29.0,100.0,3.90610432991e-07,5.27183007885,9.03846726201,353.5224111,4.04077906904,0.222720461687,89.7450306387,Car,U1,0.681489077998675,0.0613180046724,88.58607855835001
2558,219.0,5.0,7.71349915693e-07,1.72037790151,0.950136664703,119.562039773,6.27862184151,0.718403562276,22.2788670461,Walking,U3,0.96947032039125,0.046435837974299995,30.933845979
2559,53.0,100.0,2.80162777717e-07,34.5190241703,5.1501564566,190.95561761,11.7965867119,0.99345751904,75.340147279,Bus,U3,1.848077047837,0.0059588082751900005,156.815389284
2560,96.0,100.0,5.46800724231e-06,0.525279793498,0.67959990329,291.044149886,11.1346944683,0.959616631345,86.8082118916,Car,U13,0.43363859643077496,0.00175824071134,116.779986333
2561,46.0,100.0,5.24379389728e-07,1.42649871073,1.36439482311,219.37777627,0.271662438561,0.94231832272,89.8448679335,Train,U1,0.2731295876248475,0.000480664427527,107.5893714048
2565,204.0,100.0,1.70166660992e-06,1.39991394728,1.47471786792,54.4821499945,0.280670623631,0.455792593957,51.5727841994,Still,U10,0.0303549268659925,0.0009412964704705,149.0015163299
2567,74.0,100.0,4.14032927694e-07,5.64072143984,0.957944317218,145.338763727,0.205430743518,0.954294983557,89.7436162521,Train,U1,0.05378730437236,0.0099143846298155,95.55961484635
2569,146.0,83.0,2.72380222372e-07,1.6194758524,2.40491922619,261.94659591,102.518588284,0.812775723709,89.7441820344,Walking,U1,2.29575304247075,0.021567433437,81.92574285205
2570,25.0,100.0,1.19508661211e-07,1.59439524684,2.20083226559,157.227559359,10.8486089547,0.970411218737,66.9231460446,Walking,U2,1.5814411835820001,0.00932561025718,60.34496773995
2572,49.0,100.0,3.55579986949e-07,2.62626613559,1.16825968489,264.659955554,4.73211699774,0.936023146201,89.8008560053,Bus,U1,0.46222747334774994,0.011390716620105,109.33585115884999
2573,199.0,8.0,1.92118784341e-07,2.20121575368,1.08596984049,341.05369715,0.574291197336,0.923389110693,89.8199458803,Car,U1,0.260524697060525,0.0013632703900350002,337.145525415
2574,46.0,100.0,2.96495033591e-07,10.8848454468,2.42100166198,172.402818275,7.77316899612,0.999714112311,77.8352080291,Walking,U2,1.35056865931725,0.00361571156459,41.6480729115
2576,142.0,100.0,4.10385969427e-07,1.88919787198,0.636200547012,222.219418746,0.317600554577,0.934566102323,88.2870974669,Train,U1,0.032484247447095,0.00066369993039115,104.4487253745
2580,66.0,100.0,2.08146613571e-07,0.713050468918,1.39752004173,186.136308067,7.06215787256,0.957199684132,75.3297441248,Walking,U2,1.2178329156802499,0.008839741138025,59.524547039599994
2581,404.0,66.0,2.84735070034e-07,0.66154751042,0.342015243239,44.1035123323,0.00909930751788,0.394777981613,89.7218055637,Car,U1,0.027443010608835,0.00017161952403165,105.2941120826
2582,65.0,100.0,1.3694890581e-06,0.327881239678,0.199142932505,128.685741591,0.223594918972,0.903370015529,70.1517207953,Train,U7,0.20364113787692248,0.0017165671835550002,194.0099741395
2584,60.0,100.0,4.21186917698e-07,1.20282315865,10.2586273474,224.333495164,114.434475179,0.80801405932,89.7738339663,Walking,U1,1.520002690944,0.017797496533,88.0876556801
2585,209.0,100.0,3.47607558446e-05,1.82374783592,0.830228737515,90.3196312215,0.0820734246748,0.69538643897,71.1067265599,Still,U10,0.030620870115224998,0.002592600670943,144.4084875659
2586,63.0,90.0,4.96934950448e-07,3.9963977664,4.34815349224,110.673187961,2.06365754979,0.782792586279,89.7260586966,Walking,U1,1.9629510395742502,0.0325888260323,87.44956303355
2587,20.0,100.0,5.13588209064e-07,2.84415138768,1.64834258573,36.087454842,0.21275315403,0.306698388488,89.6808691749,Train,U1,0.0431520358722475,0.0010790720134113102,87.34087394065
2588,60.0,85.0,4.30498851427e-07,1.28044602879,1.44561485825,64.5741314926,5.84235668667,0.513410847272,89.7249247315,Car,U1,0.246817729221375,0.01874630848257,94.1736495859
2589,89.0,100.0,2.55350893096e-07,1.78201609351,0.979869751654,231.85227977,2.60218176583,0.789642175239,89.7800909251,Bus,U1,0.17321971312375,0.026511468052950002,90.12831334395
2592,16.0,100.0,3.43940716405e-07,0.846448177947,1.36093461258,174.547001984,0.822947867378,0.927322103856,89.7543598185,Bus,U1,0.43439447122695,0.0028397112207,87.61221505905
2596,323.0,100.0,2.70748217469e-07,0.803877598954,4.00259110142,338.550984481,0.702734065379,0.344330359735,89.808978223,Car,U1,0.5217145039070675,0.0027068583929935,105.4725586903
2599,40.0,75.0,2.65051905809e-06,0.778236687,0.827271324733,220.659089162,0.730697327822,0.96169900199,76.2581520778,Bus,U3,0.13896662668847498,0.0008203332522749,73.534769838
2601,104.0,62.0,6.70662496652e-07,1.0052970159,1.25050359683,168.288177522,1.02234400197,0.999926719697,73.2267868001,Train,U7,0.188692650069125,0.009778325107197,154.377994535
2603,196.0,92.0,3.05052837788e-07,1.25267553472,0.23382646373,200.657540559,0.0600612260951,0.993902906669,84.0375004061,Train,U1,0.0057276557886425,3.607434818895e-05,71.5121023026
2604,78.0,92.0,1.91297421908e-07,1.77112308257,2.08786354882,317.711578897,13.7732008739,0.789431632065,78.1953982947,Walking,U2,1.64921688504775,0.01473973965152,75.60306463674999
2607,10.0,100.0,2.43290206311e-07,5.70094667858,6.51670803208,284.891497261,3.52339314675,0.949116247759,88.926082279,Train,U1,0.027913973987512497,0.0007136978186435,75.5427167279
2608,58.0,100.0,3.49185837579e-07,1.25748221051,3.07657327632,332.663723946,0.263325120417,0.975518836706,89.7566199297,Train,U1,0.07090252139317,0.00025516867012650003,91.40967872335
2609,313.0,100.0,1.04048005134e-05,0.511856743005,1.85401264827,349.051164668,2.31239527774e-05,0.0956919070716,33.6248247475,Still,U10,0.003914263880322325,1.317273276815e-06,159.35934928815
2610,320.0,100.0,2.57620051427e-07,1.05230406499,0.589062999473,337.432290831,1.28177554412,0.340998743468,89.808978223,Car,U1,0.24516666570844997,0.0013577573804220001,105.2793557741
2613,23.0,100.0,3.29540043937e-07,1.30321400009,1.93512217123,263.425158883,4.30468833864,0.793650465125,74.5897753836,Bus,U3,0.606188824861,0.0240674989628,86.07006254345
2614,47.0,100.0,3.41704577186e-07,0.966016989158,2.54300174539,201.949585486,12.0279551637,0.934814548838,89.8233103308,Walking,U1,1.569460250111,0.01123567478605,101.5321803347
